-0.00775,-0.0007
-0.00787,-0.00046
-0.0098,-0.00085
-0.00995,-0.00269
-0.00909,-0.00018
-0.0116,-0.00024
-0.01367,-0.00021
-0.0126,-0.00055
-0.0116,-0.00052
-0.01282,-0.00064
-0.01312,-0.00034
-0.01526,0.00085
-0.01523,-0.00015
-0.01437,-0.00076
-0.01471,0.00034
-0.01581,-0.00146
-0.01523,-0.00143
-0.01602,-0.00119
-0.01617,-0.00079
-0.01489,-0.00095
-0.01508,-0.00055
-0.01572,-0.00085
-0.01596,-0.00153
-0.01395,-0.00046
-0.01413,-0.00183
-0.0141,-0.00018
-0.01291,-0.00079
-0.01331,-0.00104
-0.01126,-0.00034
-0.01163,0.00006
-0.00925,-0.00171
-0.0087,-0.00146
-0.00937,-0.00073
-0.00839,-0.00085
-0.00668,-0.00195
-0.00583,-0.00211
-0.00549,-0.0004
-0.00522,-0.0018
-0.00507,-0.00058
-0.00333,-0.00122
-0.00214,-0.00226
-0.0014,-0.00168
-0.00104,-0.00183
-0.00131,-0.00089
0.00012,0.00049
0.00027,-0.00131
-0.00012,-0.00247
0.00287,-0.00082
0.00372,-0.00217
0.0029,-0.00278
0.0036,-0.00208
0.00327,-0.00018
0.00208,-0.00122
0.00281,-0.00284
0.0032,-0.00082
0.00302,-0.00287
0.00305,-0.00131
0.00049,-0.0015
0.00101,-0.00159
0.00262,-0.00082
0.00052,-0.00021
0.00095,-0.00153
0.00049,-0.00021
-0.00211,-0.00177
-0.00165,-0.00031
-0.00253,0.00018
-0.0022,-0.00162
-0.00308,-0.00043
-0.00507,-0.00159
-0.00522,0.00006
-0.00604,-0.00101
-0.00629,0.00031
-0.00803,-0.00052
-0.00803,-0.00128
-0.00848,0.00046
-0.00778,-0.00104
-0.00848,-0.00156
-0.009,-0.00189
-0.00986,-0.00232
-0.00961,-0.00058
-0.00839,-0.0015
-0.0101,-0.00125
-0.01172,-0.00238
-0.01178,-0.0007
-0.01035,-0.00131
-0.01074,-0.00125
-0.01038,-0.00076
-0.00961,-0.00146
-0.00995,-0.00168
-0.00894,-0.00122
-0.00793,-0.00055
-0.0083,-0.00122
-0.00824,-0.00021
-0.00748,-0.00238
-0.00684,-0.00183
-0.0058,-0.00092
-0.00531,-0.00055
-0.00278,-0.00034
-0.00305,-0.00134
0.00104,-0.00073
0.00009,-0.00153
-0.00061,-0.00046
0.00293,-0.00153
0.00162,-0.0018
0.00372,-0.00122
0.00516,0.00021
0.00504,0.00003
0.00586,-0.0015
0.00714,0.00085
0.00696,-0.00211
0.009,-0.00067
0.00897,-0.0018
0.01047,-0.00113
0.01151,-0.00061
0.01196,-0.00128
0.01242,-0.00067
0.01144,-0.00107
0.01187,-0.00171
0.01181,-0.00128
0.01245,-0.00067
0.01151,-0.00061
0.01233,0.00052
0.01294,-0.00143
0.01096,-0.00156
0.00955,-0.00195
0.0101,-0.00253
0.01019,-0.00015
0.00934,0.00012
0.00909,-0.00162
0.00848,-0.0015
0.00711,-0.0018
0.00809,0.00012
0.00473,-0.00034
0.00394,-0.00018
0.00311,-0.00034
0.00128,-0.00073
0.00128,0
0.00052,-0.00168
-0.00082,-0.00302
-0.0007,-0.00192
-0.00024,-0.00165
-0.00186,-0.00217
-0.00101,-0.00159
-0.0036,-0.00107
-0.00284,-0.00128
-0.00375,-0.00122
-0.00525,-0.00165
-0.00494,-0.00174
-0.00565,-0.00119
-0.0047,-0.00174
-0.0054,-0.00143
-0.00528,-0.00317
-0.00494,-0.00275
-0.00568,-0.00177
-0.00586,-0.00122
-0.00638,0.00049
-0.00491,-0.00156
-0.0032,-0.00119
-0.00394,-0.00134
-0.00443,-0.00012
-0.00317,-0.00092
-0.00113,-0.00296
-0.00195,0.00055
0.00027,-0.00098
0.00085,0
0.0015,-0.00153
0.00238,-0.00189
0.00296,-0.0018
0.00375,-0.00009
0.00415,-0.00137
0.0047,-0.00107
0.0051,0.00018
0.00748,-0.00116
0.00641,-0.00092
0.0076,-0.00146
0.00766,-0.00037
0.00842,-0.00052
0.00687,-0.00006
0.00784,-0.00058
0.00943,-0.00165
0.00629,-0.00128
0.00772,-0.00137
0.00943,-0.00189
0.01001,-0.00009
0.01028,-0.00073
0.00836,-0.00226
0.00751,-0.00027
0.00784,-0.00034
0.00717,0.00006
0.00623,-0.00082
0.00595,-0.00253
0.00372,-0.00085
0.00449,-0.00055
0.00296,-0.00006
0.00116,-0.00003
0.00104,-0.00082
-0.00027,-0.00067
-0.00067,-0.00046
-0.00229,-0.00037
-0.00247,-0.00177
-0.00354,-0.00131
-0.00378,-0.00238
-0.00537,-0.00122
-0.00516,-0.00101
-0.00702,-0.00269
-0.00668,-0.00061
-0.00681,-0.00186
-0.00894,-0.00278
-0.00772,-0.00134
-0.00873,-0.0022
-0.00909,-0.00092
-0.00885,-0.00021
-0.00897,-0.00021
-0.01007,-0.00143
-0.01071,-0.00024
-0.00961,-0.00064
-0.01126,-0.00067
-0.01236,0.00003
-0.01016,-0.00034
-0.01093,-0.00003
-0.0112,-0.00153
-0.01068,-0.00031
-0.01013,-0.00095
-0.00934,-0.00262
-0.00882,-0.0022
-0.00818,-0.00052
-0.00757,0.00046
-0.00793,-0.0014
-0.00671,-0.00232
-0.00668,-0.00162
-0.00537,-0.00027
-0.00421,-0.00095
-0.00342,-0.00092
-0.00458,0.00058
-0.00229,-0.00092
-0.0014,-0.00146
-0.00226,-0.00262
-0.00143,-0.0025
-0.00177,-0.00079
-0.00146,-0.00174
-0.00012,-0.00153
-0.00031,-0.00165
0.00098,-0.00027
0.00235,-0.00058
0.00354,-0.00107
0.00311,-0.00009
0.00378,-0.00092
0.004,-0.00052
0.00336,0.00095
0.00558,-0.00043
0.00562,-0.00079
0.00568,-0.00195
0.0058,0
0.00516,-0.00049
0.00531,-0.00018
0.00629,0.00082
0.00604,-0.00018
0.00537,0.00009
0.00406,-0.00079
0.00391,0.00037
0.00433,-0.00049
0.00388,0.00046
0.00375,0.0004
0.0033,0.00043
0.00284,0.00012
0.00101,0.00003
-0.00046,0.00049
0.00226,0.0007
-0.00037,-0.00015
-0.00189,-0.00183
-0.00113,-0.00186
-0.00098,-0.00067
-0.00311,-0.00131
-0.00256,-0.00024
-0.0054,0.00018
-0.00571,-0.00037
-0.00601,-0.00113
-0.00534,-0.00122
-0.00671,-0.00131
-0.00757,-0.00229
-0.00885,-0.00098
-0.00797,-0.00092
-0.00598,-0.00031
-0.0087,-0.00067
-0.00903,-0.00287
-0.00961,0.00049
