-0.06857,-0.00024
-0.12772,-0.00021
-0.16861,-0.00031
-0.17331,0.00006
-0.13821,-0.00024
-0.08344,0.00049
-0.03989,-0.00085
-0.0228,-0.00079
-0.02408,-0.00003
-0.02856,-0.00018
-0.02414,0.00134
0.00214,-0.00085
0.0502,-0.00009
0.09317,0.0007
0.117,0.00104
0.12515,0.00153
0.11795,0.00049
0.09766,0.00116
0.07083,-0.0004
0.04645,-0.00034
0.02151,-0.00073
-0.01526,-0.00122
-0.05255,-0.0014
-0.0676,-0.00116
-0.04764,0.00073
-0.00681,0.00037
0.0441,-0.0007
0.09082,-0.00058
0.13141,-0.00031
0.15543,0.00116
0.15509,0.00079
0.11993,0.00146
0.05591,0.00024
-0.00296,-0.00043
-0.03705,-0.00067
-0.0405,-0.0011
-0.03033,-0.0018
-0.01358,-0.00034
-0.00562,0.00119
-0.0069,-0.00052
-0.00287,-0.00024
0.01044,-0.00177
0.02426,-0.00006
0.02655,-0.00119
0.01129,-0.00037
-0.0257,0.00027
-0.06992,0.00018
-0.09528,0.00119
-0.0914,-0.00113
-0.06427,0.00006
-0.02908,0.00037
0.00674,-0.00012
0.03311,0.00052
0.03366,-0.00055
0.01093,-0.00021
-0.01254,0.00128
-0.03241,0.00104
-0.05182,0.00052
-0.0784,0.00021
-0.09375,-0.00061
-0.07639,0
-0.02454,-0.0004
0.05298,0
0.13007,0.0014
0.17136,0.00082
0.16129,-0.00107
0.10281,0.00061
0.01044,0.00024
-0.08411,-0.00159
-0.16318,-0.00253
-0.20825,-0.00183
-0.21786,-0.00146
-0.19366,-0.00159
-0.14136,-0.0018
-0.07605,-0.00165
-0.01865,0.00034
0.01712,-0.00101
0.02383,0.00079
0.01755,-0.00012
0.01248,0.00034
0.01563,0.00018
0.01874,0.00055
0.01779,-0.00079
0.02133,-0.00137
0.02484,-0.00073
0.04214,-0.00116
0.07401,-0.00061
0.10474,0.00098
0.11749,-0.00046
0.0979,-0.00156
0.06018,0.00049
0.02707,-0.0011
0.00641,-0.00024
0.00607,-0.00183
0.0152,-0.00113
0.01578,-0.00125
-0.00302,-0.0007
-0.03925,-0.00055
-0.06375,-0.00134
-0.05334,-0.00009
-0.01096,-0.00089
0.03415,0.00052
0.04474,-0.00101
0.01337,-0.00058
-0.04013,0.0004
-0.08511,-0.00098
-0.10016,0.00104
-0.09384,0.00067
-0.07404,-0.00073
-0.04303,-0.00009
0.00333,0.0007
0.06302,0.00195
0.12006,0.00076
0.16046,0.00037
0.17273,0.00012
0.14697,-0.00034
0.09549,0.00012
0.05438,-0.00009
0.04196,-0.00073
0.05359,0.00159
0.08038,0.00067
0.10281,-0.00043
0.11111,0.00024
0.11542,0.00079
