0.02124,0.00009
0.01938,0.00018
0.01852,-0.00024
0.01321,0.00049
0.00772,-0.00009
0.0072,-0.00073
0.00775,0.00125
0.0126,0.00076
0.01678,0.00018
0.02231,0.00012
0.02216,0.00134
0.01709,0.00064
0.01434,-0.00098
0.01147,-0.00015
0.01212,-0.00012
0.01505,-0.00043
0.01636,-0.00183
0.01437,-0.00024
0.01437,-0.00113
0.01486,0.00012
0.01532,0.00122
0.02026,-0.00003
0.0246,0.00003
0.02939,-0.00027
0.02881,-0.00085
0.03149,-0.00076
0.02972,0.00058
0.03137,-0.00031
0.03116,0.0007
0.02768,0.00034
0.02509,-0.00003
0.02057,-0.00003
0.0144,0.00027
0.00873,0.00003
0.00476,-0.0011
-0.0011,-0.00092
-0.00507,-0.00076
-0.00372,0.00009
-0.00323,-0.00186
-0.0011,-0.00064
0.00256,-0.00189
0.00122,-0.0018
-0.00177,-0.00082
-0.00922,-0.0011
-0.01227,-0.00137
-0.01022,0.00006
-0.00586,0.00018
-0.00558,-0.00034
-0.00787,0.00079
-0.01434,-0.00076
-0.02304,-0.00092
-0.02847,-0.00092
-0.02942,-0.00073
-0.02725,-0.00043
-0.0239,0.00006
-0.02658,-0.00092
-0.03027,-0.00101
-0.03519,0.00104
-0.03903,-0.00082
-0.03687,-0.00031
-0.03525,0.00058
-0.03018,0.00046
-0.0289,0.0004
-0.0289,0.00046
-0.0329,0.00061
-0.03714,0.00018
-0.03668,0.0004
-0.03589,-0.00003
-0.03265,0.00027
-0.03064,-0.00159
-0.02826,0.00082
-0.02872,0.00113
-0.03146,0.00183
-0.03323,0.00134
-0.03171,0
-0.02792,0.00018
-0.02203,-0.0018
-0.01431,-0.00116
-0.01166,-0.00052
-0.0087,0.00095
-0.00507,0.00067
-0.00229,-0.00003
0.00421,-0.00116
0.01233,0.0015
0.02045,0.0004
0.02551,-0.00043
0.02802,-0.00003
0.02747,0.00095
0.02536,-0.00021
0.02402,-0.0015
0.02625,0.00018
0.02417,0.0011
0.02487,-0.00015
0.01892,-0.00134
0.01218,-0.00006
0.01413,-0.00159
0.0166,0.00055
0.02292,-0.00052
0.0246,-0.00107
0.02466,-0.00104
0.01654,-0.00046
0.01065,-0.00003
0.00739,-0.00305
0.00681,-0.0018
0.00949,0.00009
0.01053,-0.00137
0.00882,-0.00021
0.00607,-0.00073
0.00269,-0.00058
0.00262,0.00018
0.00348,-0.00089
0.005,0.00067
0.01031,-0.00128
0.01233,-0.00012
0.01593,0
0.01593,0.00052
0.01709,-0.00009
0.01608,-0.00079
0.01801,0.00137
0.01694,-0.00101
0.01724,-0.00085
0.01807,0.0007
0.01501,0.00052
0.01428,-0.0004
0.01111,-0.00174
0.00937,-0.00095
0.00562,-0.00085
0.00665,-0.0018
0.00833,-0.00122
0.00696,-0.00089
0.00592,-0.00027
-0.00128,-0.0011
-0.0105,0.00015
-0.01556,-0.00003
-0.017,-0.00186
-0.01471,0.00058
-0.01001,-0.00034
-0.0061,-0.00116
-0.00748,0.00009
-0.0119,-0.00165
-0.01633,-0.00156
-0.01282,-0.00012
-0.00806,-0.00107
